INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_120516,2007-06-10,0,4,4,6,5,4,2,0,5,2,111,0.0,12,62,0,0
CR_79503,2001-05-16,0,36,34,2,1,1,0,0,5,2,174,1.0,103,93,36,0
CR_134272,2008-05-25,0,45,45,10,3,1,0,1,2,1,316,1.0,72,142,34,1
CR_137800,2009-01-28,1,22,22,7,3,15,10,3,6,1,174,0.0,112,29,23,1
CR_130239,2008-08-02,1,22,22,7,3,15,10,5,6,1,174,0.0,18,124,46,1
CR_82207,2002-01-12,0,3,2,3,5,3,5,1,0,4,0,4.0,103,130,34,1
CR_185959,2017-07-03,0,6,6,4,1,4,2,0,5,1,174,1.0,103,80,34,1
CR_134870,2008-07-27,0,50,51,0,0,4,2,9,0,1,0,1.0,72,142,34,1
CR_86951,2002-03-27,5,33,32,2,1,17,11,0,5,1,174,0.0,112,93,43,1
CR_115987,2006-02-17,1,26,27,9,0,15,10,0,5,1,174,0.0,54,29,0,1
CR_105677,2005-01-05,0,4,4,6,5,6,4,2,2,1,249,1.0,103,142,34,1
CR_26216,1995-04-21,0,4,4,6,5,2,7,1,2,1,0,1.0,92,103,34,1
CR_79677,2001-12-26,1,36,34,2,1,15,10,0,5,2,192,0.0,92,80,43,0
CR_178886,2016-07-19,0,4,4,6,5,1,0,0,5,1,174,1.0,72,29,34,1
CR_135857,2009-02-17,0,4,4,6,5,4,2,2,6,2,174,2.0,103,29,34,1
CR_140695,2009-06-09,0,43,43,9,0,4,2,0,5,1,174,1.0,103,29,34,1
CR_53525,1998-06-06,0,33,32,2,1,7,1,1,6,1,249,1.0,92,29,34,1
CR_141862,2010-10-11,7,3,2,3,5,9,8,1,5,1,249,1.0,112,80,34,1
CR_62745,1999-06-22,0,37,37,0,0,7,1,1,6,1,249,1.0,72,29,34,1
CR_161891,2013-12-28,0,4,4,6,5,4,2,2,2,1,174,1.0,72,80,34,1
CR_153053,2011-07-05,0,37,37,0,0,6,4,1,6,1,249,1.0,103,29,34,1
CR_142411,2010-09-23,0,4,4,6,5,7,1,0,5,1,174,1.0,103,93,34,1
CR_133656,2008-12-04,0,42,42,7,3,6,4,2,2,1,249,1.0,98,62,34,1
CR_116737,2006-05-24,0,33,32,2,1,6,4,1,6,1,316,1.0,42,130,34,1
CR_185786,2017-09-06,0,4,4,6,5,4,2,3,6,2,316,2.0,72,62,34,1
CR_16145,1993-04-24,0,36,34,2,1,1,0,1,6,2,249,2.0,92,29,34,1
CR_52144,1998-12-20,0,21,23,4,1,2,7,1,6,1,0,1.0,103,62,34,1
CR_40434,1996-01-07,0,46,46,3,5,4,2,0,5,1,174,1.0,2,142,34,1
CR_174910,2015-09-26,1,24,24,0,0,16,12,0,5,1,249,1.0,98,29,34,1
CR_90473,2003-06-12,0,4,4,6,5,1,0,1,6,1,249,1.0,59,29,34,1
CR_41143,1997-01-28,0,4,4,6,5,5,6,0,5,1,249,1.0,112,142,34,1
CR_51595,1998-08-12,0,16,15,0,0,1,0,2,2,1,0,1.0,72,142,34,1
CR_179891,2016-06-25,1,11,11,7,3,15,10,1,6,1,249,1.0,98,29,34,1
CR_126621,2007-05-21,5,47,48,7,3,18,13,0,5,1,174,0.0,72,53,0,1
CR_102494,2004-04-14,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,50,1
CR_40798,1996-08-03,0,52,52,3,5,7,1,0,5,1,174,0.0,18,133,46,1
CR_9119,1992-12-23,1,36,34,2,1,15,10,1,6,1,249,1.0,92,29,34,1
CR_80758,2001-11-17,0,44,44,1,3,4,2,1,5,1,0,0.0,109,80,34,1
CR_97268,2004-03-08,0,3,2,3,5,8,3,1,6,4,249,4.0,24,119,34,1
CR_71526,2000-07-15,1,45,45,10,3,15,10,1,6,1,174,1.0,109,29,34,1
CR_157340,2012-02-13,0,24,24,0,0,8,3,1,6,1,249,1.0,103,62,34,1
CR_64536,2000-09-06,0,3,2,3,5,1,0,1,6,1,249,1.0,103,142,34,1
CR_33582,1996-03-02,1,4,4,6,5,15,10,0,5,1,249,1.0,103,29,34,1
CR_188004,2017-07-01,1,24,24,0,0,16,12,1,6,1,249,1.0,72,130,34,1
CR_34212,1996-09-15,0,4,4,6,5,5,6,1,5,1,249,1.0,72,80,34,1
CR_72584,2001-02-01,0,3,2,3,5,3,5,1,6,1,316,1.0,98,29,34,1
CR_67028,2000-11-24,1,9,10,7,3,15,10,3,6,1,316,1.0,72,107,34,1
CR_48475,1997-01-22,1,47,48,7,3,13,18,1,5,1,174,1.0,98,25,34,1
CR_15366,1993-08-02,0,33,32,2,1,8,3,0,5,1,249,1.0,103,62,34,1
CR_10026,1992-09-08,0,45,45,10,3,7,1,0,6,3,114,2.0,103,29,36,0
CR_174727,2015-11-16,0,21,23,4,1,2,7,1,5,1,249,1.0,72,93,34,1
CR_149547,2011-08-20,1,5,5,3,5,16,12,1,6,1,316,1.0,72,142,34,1
CR_142333,2010-10-14,7,4,4,6,5,9,8,0,5,1,174,0.0,59,93,23,1
CR_186461,2017-08-15,0,16,15,0,0,5,6,3,5,2,316,2.0,12,62,34,1
CR_13052,1993-03-19,0,16,15,0,0,1,0,1,6,1,316,1.0,103,142,34,1
CR_6125,1992-03-22,0,21,23,4,1,2,7,3,6,2,316,2.0,92,29,34,1
CR_163900,2013-03-29,0,26,27,9,0,3,5,2,2,2,316,2.0,103,103,34,1
CR_173137,2015-01-29,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_99699,2004-04-15,0,20,20,10,3,5,6,0,5,2,174,2.0,103,93,34,1
CR_26268,1995-10-05,0,4,4,6,5,5,6,0,5,2,249,2.0,103,29,34,1
CR_35067,1996-07-15,0,15,14,3,5,8,3,2,6,2,316,2.0,72,62,34,1
CR_121120,2007-03-19,0,4,4,6,5,4,2,0,5,1,174,1.0,98,80,34,1
CR_91290,2003-06-30,0,4,4,6,5,2,7,3,3,2,127,2.0,103,142,34,1
CR_105292,2005-07-22,0,4,4,6,5,1,0,5,6,1,0,1.0,72,107,34,1
CR_178745,2016-04-15,0,4,4,6,5,1,0,2,6,1,0,1.0,72,29,34,1
CR_139489,2009-07-03,1,36,34,2,1,15,10,0,5,2,174,0.0,18,93,46,1
CR_113782,2006-09-08,0,7,8,7,3,2,7,1,2,1,316,1.0,72,62,34,1
CR_98863,2004-09-02,7,6,6,4,1,9,8,0,5,1,174,0.0,112,29,50,1
CR_79014,2001-10-28,0,34,33,3,5,3,5,1,6,1,249,1.0,24,29,34,1
CR_176672,2015-05-14,0,37,37,0,0,9,8,1,6,1,174,0.0,67,119,0,1
CR_120573,2007-07-06,1,4,4,6,5,15,10,1,6,2,179,1.0,103,29,34,0
CR_95107,2003-01-23,1,36,34,2,1,15,10,0,5,1,249,1.0,92,29,34,1
CR_133024,2008-08-01,0,37,37,0,0,5,6,1,6,2,249,2.0,103,80,34,1
CR_78108,2001-12-07,0,29,29,9,0,8,3,1,6,2,316,0.0,72,80,34,1
CR_88380,2002-10-12,7,41,41,4,1,9,8,0,5,1,174,1.0,112,29,34,1
CR_151138,2011-12-15,0,24,24,0,0,6,4,0,5,4,179,4.0,72,87,34,0
CR_156670,2012-10-23,0,21,23,4,1,5,6,0,5,1,328,1.0,98,142,34,1
CR_72529,2001-09-11,7,3,2,3,5,9,8,0,5,1,174,0.0,59,87,23,1
CR_148027,2010-12-12,0,50,51,0,0,7,1,0,5,1,0,1.0,72,62,34,1
CR_13365,1993-06-30,0,21,23,4,1,2,7,3,2,1,249,1.0,59,142,34,1
CR_157532,2012-02-02,0,25,25,9,0,7,1,1,5,1,249,1.0,92,0,34,1
CR_94022,2003-09-18,0,33,32,2,1,6,4,2,6,1,316,1.0,112,93,34,1
CR_123066,2007-06-24,3,24,24,0,0,9,8,2,6,2,174,2.0,98,130,34,1
CR_105188,2005-08-14,0,4,4,6,5,5,6,1,6,2,249,2.0,98,29,34,1
CR_125161,2007-03-23,0,37,37,0,0,5,6,1,6,1,249,1.0,24,80,34,1
CR_188904,2017-01-14,0,33,32,2,1,5,6,0,5,1,174,99.0,72,29,43,1
CR_150377,2011-03-17,0,19,19,1,3,6,4,1,2,1,316,1.0,112,142,34,1
CR_12478,1993-07-24,0,16,15,0,0,7,1,1,2,1,218,0.0,72,142,48,1
CR_25714,1995-10-07,1,4,4,6,5,15,10,0,5,4,179,2.0,103,29,34,0
CR_173708,2015-07-27,0,6,6,4,1,5,6,1,6,1,249,1.0,72,29,34,1
CR_110199,2005-10-22,0,36,34,2,1,1,0,1,6,1,249,1.0,92,29,34,1
CR_129421,2008-09-17,0,16,15,0,0,8,3,1,6,1,249,1.0,12,29,34,1
CR_193920,2018-03-16,0,18,18,9,0,8,3,0,5,1,174,0.0,54,87,23,1
CR_30876,1995-06-06,0,39,39,6,5,3,5,1,6,1,249,1.0,103,29,34,1
CR_96409,2003-02-24,1,47,48,7,3,15,10,1,5,1,174,0.0,103,103,34,1
CR_32023,1995-11-13,0,49,49,6,5,5,6,1,6,1,249,1.0,113,14,34,1
CR_53367,1998-04-18,0,29,29,9,0,4,2,3,6,1,174,1.0,72,14,34,1
CR_13429,1993-05-10,0,21,23,4,1,2,7,3,6,1,0,1.0,72,29,34,1
CR_8482,1992-12-12,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
CR_141677,2010-02-10,0,3,2,3,5,1,0,0,5,3,174,3.0,98,29,34,1
CR_93317,2003-12-12,0,24,24,0,0,8,3,1,6,1,249,0.0,112,14,34,1
CR_186245,2017-08-31,0,9,10,7,3,4,2,2,6,2,0,2.0,113,29,34,1
CR_72637,2001-05-09,0,3,2,3,5,3,5,1,6,1,316,1.0,72,29,34,1
CR_69749,2000-01-12,0,33,32,2,1,6,4,1,6,1,249,1.0,112,80,34,1
CR_146469,2010-05-25,0,36,34,2,1,5,6,1,2,1,316,1.0,92,62,34,1
CR_126741,2007-07-18,0,47,48,7,3,3,5,1,6,1,174,0.0,103,62,0,1
CR_157196,2012-07-31,1,24,24,0,0,15,10,2,3,1,218,0.0,103,29,48,1
CR_182133,2016-07-13,0,35,30,3,5,3,5,5,2,3,31,1.0,59,142,34,0
CR_30089,1995-06-15,0,36,34,2,1,1,0,0,5,1,249,1.0,92,103,34,1
CR_27391,1995-07-07,0,21,23,4,1,2,7,0,5,1,174,1.0,72,29,34,1
CR_53873,1998-02-19,0,33,32,2,1,6,4,0,5,1,174,0.0,112,29,43,1
CR_166001,2013-07-01,1,44,44,1,3,15,10,1,2,1,316,1.0,103,130,34,1
CR_102611,2004-09-27,1,36,34,2,1,15,10,1,2,1,249,1.0,92,142,34,1
CR_196239,2018-01-21,0,36,34,2,1,1,0,1,5,1,174,99.0,92,93,43,1
CR_59701,1999-12-28,0,17,16,0,0,4,2,1,6,1,174,1.0,72,29,34,1
CR_78000,2001-02-19,1,26,27,9,0,15,10,1,6,4,249,4.0,72,29,34,1
CR_81710,2001-11-06,0,47,48,7,3,3,5,1,6,1,174,0.0,98,87,34,1
CR_178028,2015-01-08,0,49,49,6,5,5,6,0,5,1,316,1.0,34,119,34,1
CR_81856,2001-03-29,1,49,49,6,5,15,10,0,5,1,174,1.0,98,80,34,1
CR_89381,2002-03-31,0,49,49,6,5,6,4,0,5,1,249,1.0,98,29,34,1
CR_166232,2013-10-12,0,45,45,10,3,1,0,1,2,2,249,2.0,109,80,34,1
CR_173358,2015-10-27,0,4,4,6,5,1,0,2,6,2,316,2.0,72,62,34,1
CR_145433,2010-02-22,0,33,32,2,1,5,6,0,5,1,249,1.0,103,29,34,1
CR_112526,2006-06-05,0,4,4,6,5,1,0,2,6,1,174,1.0,98,142,34,1
CR_38766,1996-08-15,0,36,34,2,1,1,0,2,6,1,249,1.0,92,62,34,1
CR_173847,2015-02-18,0,9,10,7,3,4,2,0,5,1,174,1.0,103,142,34,1
CR_152460,2011-03-22,1,36,34,2,1,15,10,1,6,1,316,1.0,92,29,34,1
CR_106005,2005-05-29,0,4,4,6,5,2,7,1,6,1,0,1.0,72,29,34,1
CR_66881,2000-09-23,7,8,7,7,3,9,8,2,6,1,0,1.0,112,93,34,1
CR_145523,2010-03-24,0,33,32,2,1,7,1,1,6,1,249,1.0,92,29,34,1
CR_198394,2018-07-24,0,49,49,6,5,2,7,1,6,1,249,1.0,103,29,34,1
CR_138723,2009-09-27,1,30,35,7,3,11,17,1,6,1,249,1.0,72,29,34,1
CR_78767,2001-10-11,0,33,32,2,1,6,4,0,5,1,249,1.0,92,29,34,1
CR_95374,2003-04-10,0,37,37,0,0,4,2,0,5,1,174,0.0,92,107,34,1
CR_95166,2003-11-08,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,1
CR_18480,1993-05-30,0,49,49,6,5,2,7,1,2,1,0,1.0,72,62,34,1
CR_100174,2004-07-01,1,22,22,7,3,15,10,0,5,1,174,1.0,103,93,34,1
CR_183819,2016-03-03,5,46,46,3,5,13,18,0,5,1,174,0.0,72,29,50,1
CR_164477,2013-11-01,0,33,32,2,1,5,6,1,6,1,249,1.0,109,80,34,1
CR_50388,1998-08-18,0,4,4,6,5,2,7,0,5,1,249,1.0,103,62,34,1
CR_38903,1996-03-05,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
CR_86653,2002-11-04,0,33,32,2,1,6,4,2,6,1,127,0.0,92,29,43,1
CR_55125,1998-03-24,0,37,37,0,0,6,4,1,6,1,316,1.0,72,93,34,1
CR_120370,2007-07-15,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_48422,1997-04-08,0,46,46,3,5,5,6,1,6,1,316,1.0,112,14,34,1
CR_117906,2006-10-13,0,37,37,0,0,2,7,0,5,1,174,0.0,103,29,0,1
CR_131542,2008-03-12,0,33,32,2,1,6,4,0,5,1,174,0.0,112,93,43,1
CR_38502,1996-07-02,1,36,34,2,1,15,10,0,5,1,174,0.0,103,93,43,1
CR_104226,2004-09-29,0,47,48,7,3,4,2,0,5,1,277,0.0,72,80,34,1
CR_126467,2007-01-12,1,47,48,7,3,17,11,1,6,1,174,1.0,103,103,34,1
CR_174434,2015-07-24,0,21,23,4,1,5,6,1,6,2,303,2.0,109,76,34,1
CR_36596,1996-05-16,0,24,24,0,0,8,3,1,6,1,0,1.0,113,29,34,1
CR_4913,1992-04-23,0,5,5,3,5,3,5,2,2,1,249,1.0,72,142,34,1
CR_156252,2012-02-24,0,18,18,9,0,5,6,1,6,1,249,1.0,103,25,34,1
CR_191427,2017-05-31,0,49,49,6,5,2,7,1,6,1,249,1.0,103,0,34,1
CR_138467,2009-04-17,0,26,27,9,0,7,1,1,2,2,316,2.0,112,29,34,1
CR_69603,2000-09-29,0,33,32,2,1,7,1,0,5,1,174,0.0,103,29,43,1
CR_173182,2015-08-20,0,4,4,6,5,4,2,1,2,1,0,1.0,72,62,34,1
CR_182907,2016-08-18,7,37,37,0,0,9,8,0,5,1,174,0.0,110,142,23,1
CR_119967,2007-05-05,1,4,4,6,5,15,10,0,5,1,174,1.0,103,29,34,1
CR_56265,1998-10-05,0,47,48,7,3,5,6,1,6,1,316,1.0,67,29,34,1
CR_78750,2001-04-22,0,33,32,2,1,7,1,0,5,1,249,1.0,103,130,34,1
CR_76793,2001-06-02,0,21,23,4,1,2,7,3,2,1,249,1.0,72,142,34,1
CR_148088,2010-08-03,1,51,50,7,3,16,12,1,6,1,316,1.0,113,142,34,1
CR_48165,1997-11-17,1,45,45,10,3,15,10,4,6,2,249,2.0,72,29,34,1
CR_17275,1993-06-27,0,40,40,2,1,1,0,1,6,1,249,1.0,72,29,34,1
CR_54847,1998-12-12,0,36,34,2,1,1,0,0,5,1,303,1.0,92,62,34,1
CR_24258,1994-03-10,0,49,49,6,5,5,6,0,5,1,174,0.0,112,119,48,1
CR_30136,1995-07-01,0,36,34,2,1,1,0,1,6,1,174,0.0,92,93,43,1
CR_42572,1997-03-11,0,4,4,6,5,2,7,2,2,1,316,1.0,72,62,34,1
CR_126635,2007-11-23,0,47,48,7,3,4,2,1,2,1,249,1.0,103,142,34,1
CR_123856,2007-02-20,0,32,31,4,1,6,4,3,6,1,316,1.0,59,29,34,1
CR_10838,1992-03-12,0,49,49,6,5,4,2,0,5,4,249,4.0,112,0,34,1
CR_41872,1997-09-27,0,4,4,6,5,1,0,1,5,1,249,1.0,116,80,34,1
CR_186485,2017-07-04,0,16,15,0,0,9,8,1,6,1,249,1.0,34,29,34,1
CR_163351,2013-04-18,7,22,22,7,3,9,8,0,5,1,174,1.0,98,29,34,1
CR_97282,2004-10-19,0,3,2,3,5,2,7,0,5,1,249,1.0,103,103,34,1
CR_50693,1998-01-05,1,4,4,6,5,15,10,0,5,1,249,1.0,59,29,34,1
CR_193118,2018-06-08,0,6,6,4,1,4,2,0,5,1,323,1.0,92,130,34,1
CR_84138,2002-10-15,0,6,6,4,1,5,6,0,5,1,249,1.0,92,29,34,1
CR_106237,2005-06-22,0,4,4,6,5,4,2,0,5,1,174,1.0,72,29,34,1
CR_156746,2012-03-14,0,21,23,4,1,2,7,1,2,1,316,1.0,103,62,34,1
CR_144022,2010-10-13,0,21,23,4,1,7,1,0,5,1,174,0.0,112,29,43,1
CR_47048,1997-09-24,0,36,34,2,1,1,0,1,2,1,249,1.0,92,142,34,1
CR_45173,1997-02-20,7,24,24,0,0,9,8,0,5,1,174,0.0,112,93,23,1
CR_100481,2004-08-03,0,24,24,0,0,4,2,1,5,1,174,0.0,103,119,34,1
CR_186805,2017-05-24,1,19,19,1,3,17,11,0,5,2,328,1.0,92,0,9,0
CR_157954,2012-03-08,7,32,31,4,1,9,8,1,6,1,249,1.0,112,62,34,1
CR_168478,2014-10-28,0,17,16,0,0,7,1,1,6,1,316,1.0,103,29,34,1
CR_1290,1991-03-23,0,25,25,9,0,3,5,0,5,1,174,0.0,72,14,48,1
CR_164766,2013-09-29,0,36,34,2,1,7,1,1,6,1,0,1.0,103,29,34,1
CR_177534,2015-11-09,7,45,45,10,3,9,8,1,6,1,316,1.0,48,62,34,1
CR_140771,2009-09-04,7,44,44,1,3,9,8,2,6,1,249,1.0,72,29,34,1
CR_119846,2007-01-15,0,4,4,6,5,4,2,1,2,1,249,1.0,103,107,34,1
CR_47764,1997-01-14,0,40,40,2,1,1,0,3,6,1,249,1.0,72,80,34,1
CR_187840,2017-01-25,5,24,24,0,0,18,13,1,2,1,218,0.0,98,142,48,1
CR_163653,2013-12-24,1,24,24,0,0,15,10,1,6,1,249,1.0,59,29,34,1
CR_23068,1994-07-09,0,39,39,6,5,3,5,2,6,1,0,1.0,72,29,34,1
CR_121132,2007-08-19,0,4,4,6,5,5,6,1,2,2,249,2.0,72,142,34,1
CR_52782,1998-06-13,1,24,24,0,0,15,10,1,6,1,174,1.0,103,142,34,1
CR_185211,2017-10-07,0,4,4,6,5,1,0,1,5,1,249,1.0,103,87,34,1
CR_82240,2002-02-06,0,3,2,3,5,1,0,0,5,2,249,2.0,18,53,34,1
CR_110117,2005-02-02,0,36,34,2,1,1,0,1,1,1,316,1.0,92,29,34,1
CR_38971,1996-06-07,0,36,34,2,1,1,0,2,6,1,0,1.0,92,142,34,1
CR_113600,2006-11-27,0,5,5,3,5,6,4,1,6,1,0,1.0,12,119,34,1
CR_92959,2003-01-10,1,22,22,7,3,15,10,0,5,1,174,0.0,24,93,46,1
CR_119604,2007-09-26,1,2,3,10,3,13,18,1,6,1,174,1.0,92,14,34,1
CR_97767,2004-03-17,0,4,4,6,5,1,0,0,5,1,174,1.0,103,29,34,1
CR_84027,2002-06-11,0,5,5,3,5,6,4,1,5,1,249,0.0,113,130,34,1
CR_113627,2006-05-20,0,5,5,3,5,2,7,2,6,1,316,1.0,72,62,34,1
CR_197262,2018-07-01,0,42,42,7,3,6,4,2,5,1,249,1.0,103,80,34,1
CR_172466,2015-01-11,0,3,2,3,5,1,0,1,6,1,249,1.0,103,29,34,1
CR_21418,1994-08-30,0,33,32,2,1,7,1,1,6,1,249,1.0,116,29,34,1
CR_58598,1999-06-16,4,4,4,6,5,18,13,4,6,2,316,2.0,72,29,34,1
CR_131981,2008-09-17,0,33,32,2,1,6,4,0,5,1,174,0.0,112,93,43,1
CR_150692,2011-03-28,0,21,23,4,1,2,7,1,6,2,316,2.0,92,29,34,1
CR_46115,1997-01-14,0,33,32,2,1,5,6,0,5,1,174,0.0,92,93,50,1
CR_44442,1997-02-21,1,22,22,7,3,15,10,0,5,1,174,0.0,112,29,23,1
CR_35298,1996-08-26,0,16,15,0,0,4,2,1,6,1,316,1.0,103,29,34,1
CR_145675,2010-05-01,0,33,32,2,1,6,4,0,5,1,174,0.0,92,107,43,1
CR_148376,2011-11-25,0,3,2,3,5,1,0,0,5,1,174,1.0,103,87,34,1
CR_72091,2000-02-05,0,47,48,7,3,3,5,1,6,1,316,1.0,98,142,34,1
CR_129416,2008-08-17,0,15,14,3,5,6,4,2,6,2,316,2.0,59,62,34,1
CR_154713,2012-04-02,1,4,4,6,5,15,10,0,5,1,174,0.0,111,29,23,1
CR_189805,2017-02-05,0,37,37,0,0,6,4,0,5,1,174,0.0,31,115,0,1
CR_58053,1999-04-16,0,4,4,6,5,4,2,2,6,2,0,2.0,72,29,34,1
CR_105437,2005-07-16,0,4,4,6,5,1,0,8,2,1,316,1.0,72,80,34,1
CR_50885,1998-04-16,0,5,5,3,5,4,2,1,6,1,249,1.0,92,29,34,1
CR_34485,1996-04-18,1,5,5,3,5,15,10,3,2,1,316,1.0,87,142,34,1
CR_140553,2009-11-04,7,41,41,4,1,9,8,0,5,1,174,0.0,109,142,23,1
CR_31231,1995-09-21,0,40,40,2,1,3,5,1,6,2,249,2.0,72,29,34,1
CR_97799,2004-06-09,0,4,4,6,5,1,0,2,2,1,249,1.0,103,93,34,1
CR_129516,2008-07-08,0,16,15,0,0,1,0,1,2,1,0,1.0,98,62,34,1
CR_69099,2000-09-22,0,29,29,9,0,4,2,2,6,1,249,1.0,72,29,34,1
CR_133185,2008-03-02,0,37,37,0,0,3,5,2,3,2,249,2.0,72,142,34,1
CR_35417,1996-09-09,0,16,15,0,0,1,0,0,5,1,174,1.0,103,80,34,1
CR_32740,1996-09-10,0,4,4,6,5,5,6,1,6,1,0,1.0,72,29,34,1
CR_84291,2002-05-09,0,9,10,7,3,5,6,1,5,2,249,2.0,92,130,34,1
CR_181060,2016-11-10,0,24,24,0,0,5,6,1,6,1,249,1.0,40,29,34,1
CR_122581,2007-03-26,1,22,22,7,3,15,10,0,5,1,174,0.0,103,29,43,1
CR_23954,1994-08-29,1,47,48,7,3,15,10,0,6,1,174,0.0,31,29,0,1
CR_66790,2000-04-27,0,6,6,4,1,5,6,0,5,1,249,1.0,59,142,34,1
CR_113490,2006-06-18,0,4,4,6,5,5,6,0,5,1,174,0.0,112,138,46,1
CR_22068,1994-11-24,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
CR_163714,2013-04-29,0,24,24,0,0,6,4,0,5,1,249,1.0,103,29,34,1
CR_27987,1995-09-19,0,24,24,0,0,7,1,1,6,1,316,1.0,103,29,34,1
CR_184139,2016-04-15,1,49,49,6,5,16,12,0,5,1,316,1.0,54,140,34,1
CR_136058,2009-02-10,0,4,4,6,5,1,0,0,5,1,249,1.0,12,130,34,1
CR_171119,2014-04-07,0,37,37,0,0,2,7,1,2,1,316,1.0,103,130,34,1
CR_127834,2008-03-09,0,4,4,6,5,1,0,0,5,1,174,1.0,103,130,34,1
CR_79238,2001-07-31,1,36,34,2,1,15,10,0,5,1,174,0.0,103,93,43,1
CR_9797,1992-08-01,0,39,39,6,5,3,5,1,2,1,316,1.0,72,62,34,1
CR_11293,1993-07-14,0,3,2,3,5,8,3,5,6,1,316,1.0,34,80,34,1
CR_89446,2002-07-20,0,49,49,6,5,2,7,2,6,1,316,1.0,72,62,34,1
CR_6800,1992-10-28,0,22,22,7,3,2,7,1,6,1,0,1.0,72,29,34,1
CR_44169,1997-06-07,0,21,23,4,1,5,6,0,5,1,174,0.0,72,29,43,1
CR_32297,1996-06-18,0,3,2,3,5,1,0,1,6,1,299,1.0,98,29,34,1
CR_129606,2008-10-31,0,18,18,9,0,8,3,1,6,1,249,1.0,103,29,34,1
CR_14063,1993-03-18,7,24,24,0,0,9,8,1,2,1,316,1.0,112,142,34,1
CR_106724,2005-03-14,0,9,10,7,3,3,5,1,6,3,127,3.0,103,142,34,1
CR_107030,2005-02-07,0,16,15,0,0,1,0,0,5,4,174,4.0,48,142,34,1
CR_115321,2006-04-09,0,24,24,0,0,4,2,1,6,2,249,2.0,103,93,34,1
CR_163320,2013-03-26,1,22,22,7,3,15,10,0,5,1,249,1.0,103,93,34,1
CR_2986,1991-11-21,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
CR_145722,2010-02-02,5,33,32,2,1,16,12,0,5,1,249,1.0,112,29,34,1
CR_50206,1998-06-08,0,4,4,6,5,1,0,2,1,1,0,1.0,72,62,34,1
CR_130321,2008-01-16,0,23,21,4,1,9,8,3,6,1,249,1.0,112,62,34,1
CR_174180,2015-07-12,0,18,18,9,0,8,3,1,6,1,316,1.0,34,29,34,1
CR_9267,1992-04-27,7,36,34,2,1,9,8,0,5,1,249,1.0,92,93,34,1
CR_164333,2013-10-02,0,33,32,2,1,8,3,0,5,2,249,2.0,72,29,34,1
CR_124698,2007-07-18,1,36,34,2,1,15,10,0,5,1,174,1.0,103,80,36,0
CR_117651,2006-03-22,5,36,34,2,1,13,18,5,3,8,128,0.0,92,99,43,0
CR_103963,2004-08-03,0,46,46,3,5,4,2,1,6,1,330,0.0,103,80,48,1
CR_18023,1993-09-08,0,47,48,7,3,4,2,1,2,1,249,1.0,34,142,34,1
CR_192339,2018-11-30,0,4,4,6,5,1,0,1,6,1,316,1.0,30,14,34,1
CR_191658,2017-02-21,1,51,50,7,3,17,11,0,5,2,75,1.0,103,142,34,0
CR_136787,2009-11-18,0,8,7,7,3,6,4,1,5,1,249,1.0,18,93,34,1
CR_197147,2018-06-09,7,40,40,2,1,9,8,1,6,1,249,1.0,72,29,34,1
CR_182420,2016-11-21,0,36,34,2,1,1,0,1,2,1,0,1.0,92,142,34,1
CR_53936,1998-10-19,0,33,32,2,1,7,1,0,5,1,174,0.0,112,119,43,1
CR_71089,2000-09-22,0,40,40,2,1,1,0,0,5,1,174,1.0,112,93,34,1
CR_156207,2012-05-03,7,17,16,0,0,9,8,0,5,1,174,0.0,112,29,43,1
CR_23008,1994-07-15,0,39,39,6,5,4,2,2,6,3,249,3.0,112,29,34,1
CR_167673,2014-11-18,0,4,4,6,5,5,6,2,6,1,249,1.0,109,107,34,1
CR_44116,1997-08-24,0,21,23,4,1,4,2,0,5,1,0,1.0,72,142,34,1
CR_63993,1999-04-25,0,47,48,7,3,4,2,1,2,1,0,1.0,72,142,34,1
CR_171325,2014-11-05,0,39,39,6,5,4,2,0,5,1,174,1.0,67,29,34,1
CR_162270,2013-10-26,0,7,8,7,3,2,7,1,2,1,316,1.0,72,140,34,1
CR_50786,1998-11-14,0,4,4,6,5,4,2,4,6,4,21,2.0,98,29,34,0
CR_48368,1997-03-31,0,45,45,10,3,1,0,4,6,1,303,1.0,72,62,34,1
CR_78184,2001-05-10,7,30,35,7,3,9,8,1,5,1,316,1.0,112,62,34,1
CR_147254,2010-02-17,0,44,44,1,3,7,1,1,6,1,249,1.0,72,29,34,1
CR_169163,2014-01-23,0,23,21,4,1,8,3,0,5,1,174,1.0,111,93,34,1
CR_97547,2004-06-11,0,4,4,6,5,5,6,2,6,1,249,1.0,72,29,34,1
CR_134081,2008-06-07,0,45,45,10,3,4,2,1,6,1,174,1.0,103,62,34,1
